year,name,born,generation,Female,Male
2002,53,1949,boomer,27492.684,27066.968
2002,54,1948,boomer,26085.338,25537.254
2002,55,1947,boomer,24804.091,24215.331
2002,56,1946,boomer,23635.584,23055.469
2002,57,1945,silent,22462.285,21881.141
2002,58,1944,silent,21260.989,20686.059
2002,59,1943,silent,20350.16,19737.435
2002,60,1942,silent,19861.815,19137.373
2002,61,1941,silent,19642.932,18760.012
2002,62,1940,silent,19421.708,18388.516
2002,63,1939,silent,19268.234,18079.606
2002,64,1938,silent,18939.933,17615.173
2002,65,1937,silent,18293.594,16868.965
2002,66,1936,silent,17446.552,15943.689
2002,67,1935,silent,16653.202,15067.24
2002,68,1934,silent,15855.368,14192.67
2002,69,1933,silent,15109.892,13346.513
2002,70,1932,silent,14468.254,12564.35
2002,71,1931,silent,13885.994,11820.606
2002,72,1930,silent,13271.969,11062.838
2002,73,1929,silent,12650.07,10312.129
2002,74,1928,silent,11979.334,9530.066
2002,75,1927,other,11232.062,8695.806
2002,76,1926,other,10434.602,7837.884
2002,77,1925,other,9654.644,7008.871
2002,78,1924,greatest,8895.069,6201.937
2002,79,1923,greatest,8105.117,5444.395
2002,80,1922,greatest,7271.658,4756.3
2002,81,1921,greatest,6426.23,4129.459
2002,82,1920,greatest,5604.443,3530.301
2002,83,1919,greatest,4788.411,2959.414
2002,84,1918,greatest,4096.054,2466.772
2002,85,1917,greatest,3586.421,2072.063
2002,86,1916,greatest,3205.092,1753.584
2002,87,1915,greatest,2840.614,1467.896
2002,88,1914,greatest,2519.586,1222.615
2002,89,1913,greatest,2197.872,1002.992
2002,90,1912,greatest,1843.814,796.982
2002,91,1911,greatest,1482.372,609.787
2002,92,1910,greatest,1166.268,454.65
2002,93,1909,other,881.805,327.415
2002,94,1908,other,648.473,227.382
2002,95,1907,other,480.414,155.422
2002,96,1906,other,362.271,106.121
2002,97,1905,other,200.181,62.999
2002,98,1904,other,125.705,37.604
2002,99,1903,other,78.751,17.314
2002,100,1902,other,145.875,34.18
2003,0,2003,z,61312.163,65498.637
2003,1,2002,z,59763.896,63866.942
2003,2,2001,z,58664.382,62702.946
2003,3,2E+03,z,58463.129,62404.769
2003,4,1999,z,58036.004,61966.389
2003,5,1998,z,57865.615,61786.562
2003,6,1997,z,57909.869,61820.562
2003,7,1996,millennial,58126.775,62023.517
2003,8,1995,millennial,58459.228,62337.355
2003,9,1994,millennial,58850.097,62703.931
2003,10,1993,millennial,59332.489,63144.97
2003,11,1992,millennial,59894.463,63642.312
2003,12,1991,millennial,60448.807,64111.228
2003,13,1990,millennial,60982.802,64555.183
2003,14,1989,millennial,61573.917,65057.63
2003,15,1988,millennial,61582.586,64932.71
2003,16,1987,millennial,60712.672,63865.996
2003,17,1986,millennial,59265.636,62183.906
2003,18,1985,millennial,57861.06,60549.515
2003,19,1984,millennial,56401.477,58856.696
2003,20,1983,millennial,55031.596,57287.266
2003,21,1982,millennial,53894.583,56007.199
2003,22,1981,millennial,52931.742,54942.646
2003,23,1980,x,51903.727,53809.547
2003,24,1979,x,50813.331,52611.703
2003,25,1978,x,50021.107,51750.655
2003,26,1977,x,49668.361,51381.074
2003,27,1976,x,49598.257,51326.192
2003,28,1975,x,49502.194,51247.843
2003,29,1974,x,49429.261,51205.566
2003,30,1973,x,49266.239,51034.033
2003,31,1972,x,48921.444,50614.083
2003,32,1971,x,48438.465,50013.975
2003,33,1970,x,47968.914,49435.308
2003,34,1969,x,47501.99,48854.812
2003,35,1968,x,46866.231,48123.881
2003,36,1967,x,45997.528,47194.09
2003,37,1966,x,44965.773,46121.345
2003,38,1965,x,43922.061,45028.669
2003,39,1964,boomer,42856.952,43913.869
2003,40,1963,boomer,41755.03,42747.716
2003,41,1962,boomer,40630.69,41535.39
2003,42,1961,boomer,39503.094,40304.538
2003,43,1960,boomer,38338.996,39037.81
2003,44,1959,boomer,37099.383,37690.775
2003,45,1958,boomer,36077.021,36570.475
2003,46,1957,boomer,35399.777,35812.741
2003,47,1956,boomer,34918.931,35260.53
2003,48,1955,boomer,34391.722,34659.747
2003,49,1954,boomer,33907.066,34107.738
2003,50,1953,boomer,33123.652,33229.731
2003,51,1952,boomer,31860.074,31828.392
2003,52,1951,boomer,30293.382,30099.934
2003,53,1950,boomer,28799.795,28448.567
2003,54,1949,boomer,27325.405,26806.34
2003,55,1948,boomer,25911.616,25273.651
2003,56,1947,boomer,24623.884,23945.331
2003,57,1946,boomer,23448.146,22776.111
2003,58,1945,silent,22266.517,21591.927
2003,59,1944,silent,21056.511,20387.134
2003,60,1943,silent,20132.562,19422.822
2003,61,1942,silent,19624.783,18798.571
2003,62,1941,silent,19382.404,18391.821
2003,63,1940,silent,19137.484,17991.234
2003,64,1939,silent,18959.069,17652.214
2003,65,1938,silent,18608.503,17162.232
2003,66,1937,silent,17944.797,16398.299
2003,67,1936,silent,17083.417,15460.649
2003,68,1935,silent,16275.262,14572.17
2003,69,1934,silent,15463.549,13687.853
2003,70,1933,silent,14701.618,12830.483
2003,71,1932,silent,14038.993,12033.647
2003,72,1931,silent,13433.524,11274.289
2003,73,1930,silent,12798.679,10504.402
2003,74,1929,silent,12157.893,9743.554
2003,75,1928,silent,11470.93,8959.1
2003,76,1927,other,10710.956,8133.215
2003,77,1926,other,9904.488,7291.758
2003,78,1925,other,9117.453,6480.721
2003,79,1924,greatest,8352.041,5693.9
2003,80,1923,greatest,7564.579,4960.527
2003,81,1922,greatest,6744.94,4300.877
2003,82,1921,greatest,5921.21,3705.497
2003,83,1920,greatest,5122.994,3139.479
2003,84,1919,greatest,4334.099,2603.502
2003,85,1918,greatest,3666.529,2144.405
2003,86,1917,greatest,3175.867,1780.019
2003,87,1916,greatest,2810.749,1489.74
2003,88,1915,greatest,2465.01,1232.49
2003,89,1914,greatest,2162.609,1014.732
2003,90,1913,greatest,1866.488,822.824
2003,91,1912,greatest,1548.519,645.315
2003,92,1911,greatest,1229.438,486.233
2003,93,1910,greatest,954.266,357.321
2003,94,1909,other,710.489,255.722
2003,95,1908,other,512.871,176.36
2003,96,1907,other,372.289,118.314
2003,97,1906,other,275.541,77.902
2003,98,1905,other,132.337,38.872
2003,99,1904,other,84.517,18.299
2003,100,1903,other,155.061,36.908
2004,0,2004,z,61792.389,66078.693
2004,1,2003,z,60240.188,64413.597
2004,2,2002,z,59081.783,63167.568
2004,3,2001,z,58275.216,62294.806
2004,4,2E+03,z,58083.051,62034.431
2004,5,1999,z,57793.333,61724.952
2004,6,1998,z,57721.485,61638.605
2004,7,1997,z,57831.072,61735.512
2004,8,1996,millennial,58085.692,61975.8
2004,9,1995,millennial,58428.734,62301.842
2004,10,1994,millennial,58803.753,62656.002
2004,11,1993,millennial,59274.507,63087.206
2004,12,1992,millennial,59844.684,63591.139
2004,13,1991,millennial,60417.634,64074.608
2004,14,1990,millennial,60956.576,64520.431
2004,15,1989,millennial,61545.023,65017.954
2004,16,1988,millennial,61546.582,64881.191
2004,17,1987,millennial,60664.757,63794.072
2004,18,1986,millennial,59203.009,62086.637
2004,19,1985,millennial,57782.366,60426.289
2004,20,1984,millennial,56303.976,58705.103
2004,21,1983,millennial,54923.094,57116.946
2004,22,1982,millennial,53787.939,55833.961
2004,23,1981,millennial,52834.889,54776.887
2004,24,1980,x,51815.204,53649.851
2004,25,1979,x,50734.34,52458.795
2004,26,1978,x,49945.948,51603.693
2004,27,1977,x,49587.236,51237.233
2004,28,1976,x,49505.169,51183.674
2004,29,1975,x,49398.714,51107.774
2004,30,1974,x,49314.987,51068.357
2004,31,1973,x,49144.898,50898.929
2004,32,1972,x,48799.453,50479.96
2004,33,1971,x,48319.826,49879.744
2004,34,1970,x,47852.542,49300.422
2004,35,1969,x,47387.854,48718.668
2004,36,1968,x,46752.943,47984.749
2004,37,1967,x,45882.543,47049.667
2004,38,1966,x,44847.347,45969.897
2004,39,1965,x,43800.791,44869.834
2004,40,1964,boomer,42733.338,43747.586
2004,41,1963,boomer,41627.58,42572.016
2004,42,1962,boomer,40497.257,41347.682
2004,43,1961,boomer,39362.523,40103.437
2004,44,1960,boomer,38191.368,38823.432
2004,45,1959,boomer,36943.937,37462.76
2004,46,1958,boomer,35917.066,36331.712
2004,47,1957,boomer,35240.601,35567.836
2004,48,1956,boomer,34763.756,35012.591
2004,49,1955,boomer,34239.675,34408.281
2004,50,1954,boomer,33758.123,33852.433
2004,51,1953,boomer,32975.824,32972.103
2004,52,1952,boomer,31710.044,31570.368
2004,53,1951,boomer,30138.687,29842.406
2004,54,1950,boomer,28640.081,28190.794
2004,55,1949,boomer,27159.584,26547.712
2004,56,1948,boomer,25739.231,25011.844
2004,57,1947,boomer,24444.894,23676.944
2004,58,1946,boomer,23261.839,22498.165
2004,59,1945,silent,22071.776,21303.964
2004,60,1944,silent,20852.976,20089.311
2004,61,1943,silent,19915.831,19109.135
2004,62,1942,silent,19388.557,18460.675
2004,63,1941,silent,19122.7,18024.45
2004,64,1940,silent,18854.069,17594.752
2004,65,1939,silent,18650.734,17225.613
2004,66,1938,silent,18277.872,16710.045
2004,67,1937,silent,17596.787,15928.373
2004,68,1936,silent,16721.039,14978.286
2004,69,1935,silent,15898.04,14077.742
2004,70,1934,silent,15072.453,13183.646
2004,71,1933,silent,14294.02,12315.071
2004,72,1932,silent,13610.399,11503.45
2004,73,1931,silent,12981.709,10728.511
2004,74,1930,silent,12325.982,9946.387
2004,75,1929,silent,11666.314,9175.396
2004,76,1928,silent,10963.067,8388.519
2004,77,1927,other,10190.406,7570.97
2004,78,1926,other,9374.877,6745.91
2004,79,1925,other,8580.722,5952.878
2004,80,1924,greatest,7809.443,5186.1
2004,81,1923,greatest,7024.432,4476.916
2004,82,1922,greatest,6218.575,3845.656
2004,83,1921,greatest,5416.523,3281.704
2004,84,1920,greatest,4641.837,2748.822
2004,85,1919,greatest,3880.059,2247.727
2004,86,1918,greatest,3237.226,1822.139
2004,87,1917,greatest,2765.547,1488.105
2004,88,1916,greatest,2416.563,1225.956
2004,89,1915,greatest,2089.557,997.155
2004,90,1914,greatest,1805.761,806.893
2004,91,1913,greatest,1535.197,642.703
2004,92,1912,greatest,1253.304,493.666
2004,93,1911,greatest,976.561,362.728
2004,94,1910,greatest,742.336,260
2004,95,1909,other,539.23,184.038
2004,96,1908,other,377.3,125.354
2004,97,1907,other,264.229,81.208
2004,98,1906,other,188.839,49.708
2004,99,1905,other,92.301,19.772
2004,100,1904,other,165.449,39.859
2005,0,2005,z,62233.141,66602.162
2005,1,2004,z,60722.489,64959.675
2005,2,2003,z,59545.269,63679.479
2005,3,2002,z,58670.61,62726.659
2005,4,2001,z,58067.6,62066.238
2005,5,2E+03,z,57705.408,61663.327
2005,6,1999,z,57553.191,61482.988
2005,7,1998,z,57580.024,61490.258
2005,8,1997,z,57755.055,61650.265
2005,9,1996,millennial,58047.464,61928.024
2005,10,1995,millennial,58401.235,62266.44
2005,11,1994,millennial,58760.477,62608.372
2005,12,1993,millennial,59219.65,63029.869
2005,13,1992,millennial,59798.098,63540.395
2005,14,1991,millennial,60389.671,64038.415
2005,15,1990,millennial,60933.548,64486.066
2005,16,1989,millennial,61519.326,64978.683
2005,17,1988,millennial,61513.794,64830.164
2005,18,1987,millennial,60620.066,63722.93
2005,19,1986,millennial,59143.622,61990.557
2005,20,1985,millennial,57706.934,60304.653
2005,21,1984,millennial,56209.764,58555.446
2005,22,1983,millennial,54817.859,56949.009
2005,23,1982,millennial,53684.529,55663.656
2005,24,1981,millennial,52741.219,54614.624
2005,25,1980,x,51729.804,53494.19
2005,26,1979,x,50658.402,52310.475
2005,27,1978,x,49873.793,51461.722
2005,28,1977,x,49509.057,51098.539
2005,29,1976,x,49414.973,51046.273
2005,30,1975,x,49298.053,50972.795
2005,31,1974,x,49203.463,50936.213
2005,32,1973,x,49026.243,50768.778
2005,33,1972,x,48680.054,50350.561
2005,34,1971,x,48203.685,49749.985
2005,35,1970,x,47738.586,49169.671
2005,36,1969,x,47276.017,48586.343
2005,37,1968,x,46641.906,47849.146
2005,38,1967,x,45769.786,46908.668
2005,39,1966,x,44731.185,45821.796
2005,40,1965,x,43681.775,44714.284
2005,41,1964,boomer,42612.024,43584.523
2005,42,1963,boomer,41502.421,42399.437
2005,43,1962,boomer,40366.069,41162.947
2005,44,1961,boomer,39224.156,39905.086
2005,45,1960,boomer,38045.839,38611.648
2005,46,1959,boomer,36790.53,37237.158
2005,47,1958,boomer,35759.104,36095.177
2005,48,1957,boomer,35083.349,35325.009
2005,49,1956,boomer,34610.42,34766.614
2005,50,1955,boomer,34089.409,34158.659
2005,51,1954,boomer,33610.86,33598.812
2005,52,1953,boomer,32829.627,32716.025
2005,53,1952,boomer,31561.519,31313.757
2005,54,1951,boomer,29985.4,29586.145
2005,55,1950,boomer,28481.652,27934.14
2005,56,1949,boomer,26994.952,26290.076
2005,57,1948,boomer,25567.952,24750.89
2005,58,1947,boomer,24266.907,23409.262
2005,59,1946,boomer,23076.485,22220.766
2005,60,1945,silent,21877.904,21016.371
2005,61,1944,silent,20650.246,19791.734
2005,62,1943,silent,19699.821,18795.604
2005,63,1942,silent,19153.048,18122.79
2005,64,1941,silent,18863.618,17657.07
2005,65,1940,silent,18571.241,17198.189
2005,66,1939,silent,18342.925,16798.868
2005,67,1938,silent,17947.759,16257.715
2005,68,1937,silent,17249.273,15458.248
2005,69,1936,silent,16359.159,14495.752
2005,70,1935,silent,15521.317,13583.174
2005,71,1934,silent,14681.847,12679.324
2005,72,1933,silent,13886.926,11799.514
2005,73,1932,silent,13182.303,10973.172
2005,74,1931,silent,12530.373,10182.594
2005,75,1930,silent,11853.794,9388.275
2005,76,1929,silent,11175.25,8607.138
2005,77,1928,silent,10455.715,7817.823
2005,78,1927,other,9670.313,7008.661
2005,79,1926,other,8845.71,6200.034
2005,80,1925,other,8044.416,5425
2005,81,1924,greatest,7267.243,4678.303
2005,82,1923,greatest,6484.66,3993.294
2005,83,1922,greatest,5692.558,3390.456
2005,84,1921,greatest,4912.155,2857.98
2005,85,1920,greatest,4160.994,2358.178
2005,86,1919,greatest,3426.321,1892.02
2005,87,1918,greatest,2808.217,1499.941
2005,88,1917,greatest,2355.44,1196.213
2005,89,1916,greatest,2022.588,962.211
2005,90,1915,greatest,1714.252,761.833
2005,91,1914,greatest,1449.002,599.077
2005,92,1913,greatest,1203.98,462.579
2005,93,1912,greatest,958.142,342.01
2005,94,1911,greatest,723.759,239.206
2005,95,1910,greatest,530.44,162.683
2005,96,1909,other,368.017,112.355
2005,97,1908,other,241.772,74.358
2005,98,1907,other,156.192,44.113
2005,99,1906,other,102.175,21.505
2005,100,1905,other,177.236,42.96
2006,0,2006,z,62565.064,67000.179
2006,1,2005,z,61788.79,66131.61
2006,2,2004,z,60457.277,64685.864
2006,3,2003,z,59403.795,63541.968
2006,4,2002,z,58605.738,62673.829
2006,5,2001,z,58040.466,62055.273
2006,6,2E+03,z,57678.043,61652.591
2006,7,1999,z,57488.617,61432.006
2006,8,1998,z,57486.111,61405.542
2006,9,1997,z,57662.584,61562.405
2006,10,1996,millennial,57973.496,61853.525
2006,11,1995,millennial,58327.492,62185.463
2006,12,1994,millennial,58677.263,62510.571
2006,13,1993,millennial,59123.937,62910.295
2006,14,1992,millennial,59687.235,63393.975
2006,15,1991,millennial,60262.819,63863.226
2006,16,1990,millennial,60789.694,64281.513
2006,17,1989,millennial,61355.322,64741.448
2006,18,1988,millennial,61342.639,64577.653
2006,19,1987,millennial,60462.083,63482.229
2006,20,1986,millennial,59011.249,61778.861
2006,21,1985,millennial,57598.396,60120.033
2006,22,1984,millennial,56127.198,58400.288
2006,23,1983,millennial,54751.162,56815.115
2006,24,1982,millennial,53616.363,55535.695
2006,25,1981,millennial,52660.582,54482.758
2006,26,1980,x,51638.913,53360.861
2006,27,1979,x,50556.334,52175.453
2006,28,1978,x,49764.35,51325.749
2006,29,1977,x,49399.562,50964.035
2006,30,1976,x,49309.783,50914.25
2006,31,1975,x,49195.508,50841.67
2006,32,1974,x,49103.725,50805.536
2006,33,1973,x,48926.047,50635.213
2006,34,1972,x,48574.073,50209.333
2006,35,1971,x,48088.794,49598.112
2006,36,1970,x,47615.403,49006.995
2006,37,1969,x,47143.782,48411.707
2006,38,1968,x,46504.632,47665.506
2006,39,1967,x,45634.099,46721.118
2006,40,1966,x,44601.061,45633.368
2006,41,1965,x,43555.9,44523.696
2006,42,1964,boomer,42490.077,43391.318
2006,43,1963,boomer,41382.233,42201.945
2006,44,1962,boomer,40243.954,40958.47
2006,45,1961,boomer,39097.345,39691.58
2006,46,1960,boomer,37914.191,38388.94
2006,47,1959,boomer,36653.863,37005.073
2006,48,1958,boomer,35614.378,35851.473
2006,49,1957,boomer,34926.548,35066.821
2006,50,1956,boomer,34438.784,34491.977
2006,51,1955,boomer,33902.738,33867.525
2006,52,1954,boomer,33408.775,33291.149
2006,53,1953,boomer,32612.197,32391.57
2006,54,1952,boomer,31329.477,30972.435
2006,55,1951,boomer,29739.474,29228.275
2006,56,1950,boomer,28221.037,27559.279
2006,57,1949,boomer,26718.046,25896.701
2006,58,1948,boomer,25279.506,24344.334
2006,59,1947,boomer,23974.298,22997.768
2006,60,1946,boomer,22783.776,21808.98
2006,61,1945,silent,21583.942,20603.52
2006,62,1944,silent,20355.897,19379.441
2006,63,1943,silent,19397.537,18375.402
2006,64,1942,silent,18830.979,17681.001
2006,65,1941,silent,18514.079,17185.373
2006,66,1940,silent,18195.534,16699.052
2006,67,1939,silent,17940.977,16273.131
2006,68,1938,silent,17520.667,15708.608
2006,69,1937,silent,16799.733,14891.362
2006,70,1936,silent,15889.394,13915.865
2006,71,1935,silent,15031.624,12991.511
2006,72,1934,silent,14173.066,12077.684
2006,73,1933,silent,13361.756,11193.662
2006,74,1932,silent,12644.267,10370.478
2006,75,1931,silent,11982.677,9589.139
2006,76,1930,silent,11299.148,8806.817
2006,77,1929,silent,10617.174,8040.578
2006,78,1928,silent,9895.914,7270.898
2006,79,1927,other,9109.874,6486.481
2006,80,1926,other,8287.07,5706.784
2006,81,1925,other,7490.652,4962.577
2006,82,1924,greatest,6719.481,4248.026
2006,83,1923,greatest,5954.567,3598.641
2006,84,1922,greatest,5196.548,3035.328
2006,85,1921,greatest,4460.953,2544.549
2006,86,1920,greatest,3754.893,2086.233
2006,87,1919,greatest,3067.984,1662.094
2006,88,1918,greatest,2492.928,1307.578
2006,89,1917,greatest,2073.872,1034.376
2006,90,1916,greatest,1768.559,825.583
2006,91,1915,greatest,1489.049,649.635
2006,92,1914,greatest,1251.801,509.866
2006,93,1913,greatest,1034.733,393.114
2006,94,1912,greatest,817.814,288.762
2006,95,1911,greatest,611.981,199.16
2006,96,1910,greatest,387.634,119.915
2006,97,1909,other,264.303,80.863
2006,98,1908,other,175.488,48.841
2006,99,1907,other,114.654,24.188
2006,100,1906,other,190.514,46.206
2007,0,2007,z,62832.663,67317.111
2007,1,2006,z,61577.605,65930.259
2007,2,2005,z,61364.166,65680.216
2007,3,2004,z,60210.374,64429.466
2007,4,2003,z,59279.543,63420.551
2007,5,2002,z,58557.323,62636.207
2007,6,2001,z,58029.261,62058.942
2007,7,2E+03,z,57666.395,61656.223
2007,8,1999,z,57439.733,61395.402
2007,9,1998,z,57408.057,61335.462
2007,10,1997,z,57586.304,61489.641
2007,11,1996,millennial,57916.214,61794.736
2007,12,1995,millennial,58271.002,62120.926
2007,13,1994,millennial,58611.873,62429.997
2007,14,1993,millennial,59046.738,62808.801
2007,15,1992,millennial,59595.561,63266.424
2007,16,1991,millennial,60155.87,63707.674
2007,17,1990,millennial,60666.401,64097.415
2007,18,1989,millennial,61212.61,64525.526
2007,19,1988,millennial,61193.018,64346.821
2007,20,1987,millennial,60325.088,63262.831
2007,21,1986,millennial,58898.899,61587.593
2007,22,1985,millennial,57508.911,59955.035
2007,23,1984,millennial,56062.711,58263.895
2007,24,1983,millennial,54701.684,56699.348
2007,25,1982,millennial,53564.913,55425.786
2007,26,1981,millennial,52596.422,54369.196
2007,27,1980,x,51564.135,53245.991
2007,28,1979,x,50470.033,52058.976
2007,29,1978,x,49670.535,51208.586
2007,30,1977,x,49305.887,50848.751
2007,31,1976,x,49220.815,50801.933
2007,32,1975,x,49109.597,50730.76
2007,33,1974,x,49021.011,50695.555
2007,34,1973,x,48843.2,50522.647
2007,35,1972,x,48485.523,50089.058
2007,36,1971,x,47991.255,49466.827
2007,37,1970,x,47509.536,48864.601
2007,38,1969,x,47028.804,48257.047
2007,39,1968,x,46384.389,47501.355
2007,40,1967,x,45514.992,46552.534
2007,41,1966,x,44486.872,45463.297
2007,42,1965,x,43445.37,44350.869
2007,43,1964,boomer,42382.82,43215.16
2007,44,1963,boomer,41276.102,42020.869
2007,45,1962,boomer,40135.337,40769.753
2007,46,1961,boomer,38983.501,39493.14
2007,47,1960,boomer,37794.963,38180.645
2007,48,1959,boomer,36529.008,36786.647
2007,49,1958,boomer,35481.068,35620.987
2007,50,1957,boomer,34781.063,34821.656
2007,51,1956,boomer,34278.593,34230.392
2007,52,1955,boomer,33727.62,33589.479
2007,53,1954,boomer,33218.334,32996.643
2007,54,1953,boomer,32406.301,32080.043
2007,55,1952,boomer,31108.365,30643.341
2007,56,1951,boomer,29503.577,28881.611
2007,57,1950,boomer,27969.657,27194.68
2007,58,1949,boomer,26449.547,25512.649
2007,59,1948,boomer,24998.706,23946.232
2007,60,1947,boomer,23688.751,22594.061
2007,61,1946,boomer,22497.697,21404.441
2007,62,1945,silent,21296.147,20197.326
2007,63,1944,silent,20067.189,18973.251
2007,64,1943,silent,19100.57,17960.848
2007,65,1942,silent,18513.973,17244.61
2007,66,1941,silent,18169.486,16718.889
2007,67,1940,silent,17824.675,16205.019
2007,68,1939,silent,17543.802,15752.44
2007,69,1938,silent,17098.235,15164.355
2007,70,1937,silent,16354.649,14329.108
2007,71,1936,silent,15423.859,13340.237
2007,72,1935,silent,14545.941,12403.816
2007,73,1934,silent,13668.08,11479.691
2007,74,1933,silent,12840.2,10591.173
2007,75,1932,silent,12109.609,9770.876
2007,76,1931,silent,11438.155,8998.498
2007,77,1930,silent,10747.458,8227.873
2007,78,1929,silent,10061.802,7476.294
2007,79,1928,silent,9338.628,6725.974
2007,80,1927,other,8551.661,5966.081
2007,81,1926,other,7730.407,5215.019
2007,82,1925,other,6938.584,4501.44
2007,83,1924,greatest,6173.184,3818.857
2007,84,1923,greatest,5425.707,3204.873
2007,85,1922,greatest,4701.592,2680.971
2007,86,1921,greatest,4010.692,2231.771
2007,87,1920,greatest,3349.612,1814.853
2007,88,1919,greatest,2710.394,1432.643
2007,89,1918,greatest,2178.295,1115.637
2007,90,1917,greatest,1792.823,872.86
2007,91,1916,greatest,1514.907,689.188
2007,92,1915,greatest,1264.141,537.647
2007,93,1914,greatest,1054.782,420.769
2007,94,1913,greatest,865.614,323.708
2007,95,1912,greatest,677.535,235.557
2007,96,1911,greatest,500.256,159.156
2007,97,1910,greatest,291.068,89.607
2007,98,1909,other,199.314,55.877
2007,99,1908,other,129.552,28.057
2007,100,1907,other,205.228,49.662
2008,0,2008,z,63076.874,67596.285
2008,1,2007,z,62011.28,66412.771
2008,2,2006,z,61065.983,65370.789
2008,3,2005,z,60949.39,65237.954
2008,4,2004,z,59972.911,64181.727
2008,5,2003,z,59164.374,63307.411
2008,6,2002,z,58517.668,62606.455
2008,7,2001,z,58026.603,62070.228
2008,8,2E+03,z,57663.077,61667.249
2008,9,1999,z,57398.977,61366.002
2008,10,1998,z,57338.083,61272.546
2008,11,1997,z,57518.209,61424.184
2008,12,1996,millennial,57867.29,61743.534
2008,13,1995,millennial,58223.05,62064.249
2008,14,1994,millennial,58555.255,62357.592
2008,15,1993,millennial,58978.486,62715.782
2008,16,1992,millennial,59513.021,63147.684
2008,17,1991,millennial,60058.2,63561.288
2008,18,1990,millennial,60552.528,63922.766
2008,19,1989,millennial,61079.524,64319.406
2008,20,1988,millennial,61052.965,64125.92
2008,21,1987,millennial,60197.437,63053.188
2008,22,1986,millennial,58795.42,61405.69
2008,23,1985,millennial,57427.886,59799.009
2008,24,1984,millennial,56006.205,58136.054
2008,25,1983,millennial,54659.845,56591.812
2008,26,1982,millennial,53520.786,55323.92
2008,27,1981,millennial,52539.376,54263.553
2008,28,1980,x,51496.259,53138.872
2008,29,1979,x,50390.355,51950.121
2008,30,1978,x,49583.22,51098.945
2008,31,1977,x,49218.702,50741.01
2008,32,1976,x,49138.385,50697.256
2008,33,1975,x,49030.304,50627.56
2008,34,1974,x,48945.005,50593.399
2008,35,1973,x,48767.087,50417.923
2008,36,1972,x,48403.72,49976.494
2008,37,1971,x,47900.407,49343.116
2008,38,1970,x,47410.275,48729.607
2008,39,1969,x,46920.412,48109.54
2008,40,1968,x,46270.645,47344.225
2008,41,1967,x,45402.181,46390.738
2008,42,1966,x,44378.764,45299.821
2008,43,1965,x,43340.673,44184.346
2008,44,1964,boomer,42281.156,43045.158
2008,45,1963,boomer,41175.323,41845.676
2008,46,1962,boomer,40031.884,40586.694
2008,47,1961,boomer,38874.594,39300.152
2008,48,1960,boomer,37680.515,37977.564
2008,49,1959,boomer,36408.687,36573.209
2008,50,1958,boomer,35352.144,35395.264
2008,51,1957,boomer,34639.948,34581.224
2008,52,1956,boomer,34122.784,33973.544
2008,53,1955,boomer,33556.851,33316.123
2008,54,1954,boomer,33032.298,32706.873
2008,55,1953,boomer,32204.694,31773.136
2008,56,1952,boomer,30891.278,30318.573
2008,57,1951,boomer,29271.335,28538.875
2008,58,1950,boomer,27721.539,26833.614
2008,59,1949,boomer,26183.946,25131.773
2008,60,1948,boomer,24720.509,23550.982
2008,61,1947,boomer,23405.599,22192.959
2008,62,1946,boomer,22213.855,21002.294
2008,63,1945,silent,21010.431,19793.394
2008,64,1944,silent,19780.409,18569.081
2008,65,1943,silent,18805.399,17548.153
2008,66,1942,silent,18198.681,16810.008
2008,67,1941,silent,17826.559,16254.149
2008,68,1940,silent,17455.431,15712.639
2008,69,1939,silent,17148.196,15233.359
2008,70,1938,silent,16677.293,14621.657
2008,71,1937,silent,15910.989,13768.247
2008,72,1936,silent,14959.582,12765.813
2008,73,1935,silent,14061.381,11817.166
2008,74,1934,silent,13164.118,10882.61
2008,75,1933,silent,12319.529,9989.435
2008,76,1932,silent,11575.756,9171.924
2008,77,1931,silent,10894.369,8408.411
2008,78,1930,silent,10196.427,7649.437
2008,79,1929,silent,9507.044,6912.418
2008,80,1928,silent,8781.869,6181.402
2008,81,1927,other,7993.889,5445.944
2008,82,1926,other,7174.085,4723.51
2008,83,1925,other,6386.796,4040.482
2008,84,1924,greatest,5627.027,3389.785
2008,85,1923,greatest,4896.968,2811.195
2008,86,1922,greatest,4206.726,2326.674
2008,87,1921,greatest,3560.472,1919.04
2008,88,1920,greatest,2944.395,1543.525
2008,89,1919,greatest,2352.82,1203.229
2008,90,1918,greatest,1863.681,923.716
2008,91,1917,greatest,1511.769,711.368
2008,92,1916,greatest,1261.256,552.8
2008,93,1915,greatest,1039.196,425.64
2008,94,1914,greatest,857.707,331.661
2008,95,1913,greatest,696.447,254.308
2008,96,1912,greatest,537.217,182.345
2008,97,1911,greatest,388.494,119.134
2008,98,1910,greatest,223.836,63.617
2008,99,1909,other,144.591,32.368
2008,100,1908,other,221.206,53.45
2009,0,2009,z,63361.959,67908.167
2009,1,2008,z,62473.095,66918.128
2009,2,2007,z,61639.532,65999.079
2009,3,2006,z,60866.535,65154.298
2009,4,2005,z,60535.647,64797.012
2009,5,2004,z,59736.613,63935.469
2009,6,2003,z,59050.415,63195.855
2009,7,2002,z,58479.241,62578.323
2009,8,2001,z,58025.118,62083.107
2009,9,2E+03,z,57660.851,61679.764
2009,10,1999,z,57359.199,61337.945
2009,11,1998,z,57268.895,61210.774
2009,12,1997,z,57450.707,61359.667
